original_row,source,rel,target
18101,Compound::DB01018,TREATS,Disease::DOID:10763
18102,Compound::DB01042,TREATS,Disease::DOID:2394
18103,Compound::DB00996,TREATS,Disease::DOID:1826
18104,Compound::DB00620,TREATS,Disease::DOID:2841
18105,Compound::DB00999,TREATS,Disease::DOID:585
18106,Compound::DB00744,TREATS,Disease::DOID:2841
18107,Compound::DB00524,TREATS,Disease::DOID:10763
18108,Compound::DB00741,TREATS,Disease::DOID:13189
18109,Compound::DB01268,TREATS,Disease::DOID:263
18110,Compound::DB00238,TREATS,Disease::DOID:635
18111,Compound::DB00795,TREATS,Disease::DOID:7148
18112,Compound::DB01229,TREATS,Disease::DOID:2394
18113,Compound::DB00700,TREATS,Disease::DOID:10763
18114,Compound::DB00373,TREATS,Disease::DOID:10763
18115,Compound::DB00859,TREATS,Disease::DOID:7148
18116,Compound::DB00860,TREATS,Disease::DOID:13189
18117,Compound::DB00273,TREATS,Disease::DOID:6364
18118,Compound::DB00724,TREATS,Disease::DOID:4159
18119,Compound::DB00515,TREATS,Disease::DOID:5041
18120,Compound::DB04868,TREATS,Disease::DOID:2531
18121,Compound::DB00970,TREATS,Disease::DOID:1192
18122,Compound::DB01194,TREATS,Disease::DOID:1686
18123,Compound::DB00443,TREATS,Disease::DOID:8577
18124,Compound::DB00175,TREATS,Disease::DOID:1936
18125,Compound::DB00570,TREATS,Disease::DOID:1612
18126,Compound::DB00997,TREATS,Disease::DOID:2998
18127,Compound::DB00625,TREATS,Disease::DOID:635
18128,Compound::DB00635,TREATS,Disease::DOID:8778
18129,Compound::DB00184,TREATS,Disease::DOID:8577
18130,Compound::DB00704,TREATS,Disease::DOID:0050741
18131,Compound::DB00959,TREATS,Disease::DOID:13189
18132,Compound::DB00871,TREATS,Disease::DOID:2841
18133,Compound::DB00373,TREATS,Disease::DOID:3393
18134,Compound::DB00563,TREATS,Disease::DOID:5041
18135,Compound::DB00214,TREATS,Disease::DOID:10763
18136,Compound::DB00275,TREATS,Disease::DOID:10763
18137,Compound::DB00768,TREATS,Disease::DOID:4481
18138,Compound::DB00627,TREATS,Disease::DOID:1936
18139,Compound::DB00860,TREATS,Disease::DOID:7148
18140,Compound::DB00981,TREATS,Disease::DOID:1686
18141,Compound::DB00860,TREATS,Disease::DOID:9074
18142,Compound::DB01579,TREATS,Disease::DOID:9970
18143,Compound::DB00230,TREATS,Disease::DOID:1826
18144,Compound::DB00912,TREATS,Disease::DOID:9352
18145,Compound::DB00443,TREATS,Disease::DOID:3310
18146,Compound::DB01214,TREATS,Disease::DOID:1686
18147,Compound::DB00481,TREATS,Disease::DOID:1612
18148,Compound::DB00758,TREATS,Disease::DOID:3393
18149,Compound::DB01030,TREATS,Disease::DOID:1192
18150,Compound::DB01005,TREATS,Disease::DOID:8893
18151,Compound::DB00945,TREATS,Disease::DOID:13378
18152,Compound::DB00242,TREATS,Disease::DOID:2377
18153,Compound::DB00997,TREATS,Disease::DOID:4045
18154,Compound::DB00993,TREATS,Disease::DOID:7148
18155,Compound::DB00620,TREATS,Disease::DOID:2377
18156,Compound::DB01133,TREATS,Disease::DOID:5408
18157,Compound::DB01234,TREATS,Disease::DOID:8577
18158,Compound::DB01204,TREATS,Disease::DOID:0060073
18159,Compound::DB00175,TREATS,Disease::DOID:3393
18160,Compound::DB00515,TREATS,Disease::DOID:2531
18161,Compound::DB00598,TREATS,Disease::DOID:10763
18162,Compound::DB00959,TREATS,Disease::DOID:8577
18163,Compound::DB00445,TREATS,Disease::DOID:2394
18164,Compound::DB00794,TREATS,Disease::DOID:1826
18165,Compound::DB00273,TREATS,Disease::DOID:9970
18166,Compound::DB00499,TREATS,Disease::DOID:10283
18167,Compound::DB04572,TREATS,Disease::DOID:2531
18168,Compound::DB00282,TREATS,Disease::DOID:11476
18169,Compound::DB08866,TREATS,Disease::DOID:10283
18170,Compound::DB00541,TREATS,Disease::DOID:1192
18171,Compound::DB00887,TREATS,Disease::DOID:10763
18172,Compound::DB00970,TREATS,Disease::DOID:2998
18173,Compound::DB00635,TREATS,Disease::DOID:9008
18174,Compound::DB00361,TREATS,Disease::DOID:2394
18175,Compound::DB00564,TREATS,Disease::DOID:1826
18176,Compound::DB00967,TREATS,Disease::DOID:4481
18177,Compound::DB00695,TREATS,Disease::DOID:10763
18178,Compound::DB00399,TREATS,Disease::DOID:5408
18179,Compound::DB00741,TREATS,Disease::DOID:8577
18180,Compound::DB00620,TREATS,Disease::DOID:986
18181,Compound::DB00996,TREATS,Disease::DOID:6364
18182,Compound::DB00853,TREATS,Disease::DOID:1319
18183,Compound::DB00332,TREATS,Disease::DOID:2841
18184,Compound::DB00424,TREATS,Disease::DOID:4989
18185,Compound::DB00455,TREATS,Disease::DOID:4481
18186,Compound::DB00829,TREATS,Disease::DOID:1826
18187,Compound::DB00445,TREATS,Disease::DOID:1612
18188,Compound::DB00822,TREATS,Disease::DOID:0050741
18189,Compound::DB01033,TREATS,Disease::DOID:8778
18190,Compound::DB01248,TREATS,Disease::DOID:10534
18191,Compound::DB00180,TREATS,Disease::DOID:4481
18192,Compound::DB00252,TREATS,Disease::DOID:1826
18193,Compound::DB00997,TREATS,Disease::DOID:3571
18194,Compound::DB01042,TREATS,Disease::DOID:1192
18195,Compound::DB00959,TREATS,Disease::DOID:2377
18196,Compound::DB01351,TREATS,Disease::DOID:1826
18197,Compound::DB01193,TREATS,Disease::DOID:10763
18198,Compound::DB00443,TREATS,Disease::DOID:2841
18199,Compound::DB00381,TREATS,Disease::DOID:10763
18200,Compound::DB00657,TREATS,Disease::DOID:10763
18201,Compound::DB00570,TREATS,Disease::DOID:2994
18202,Compound::DB01359,TREATS,Disease::DOID:10763
18203,Compound::DB00445,TREATS,Disease::DOID:184
18204,Compound::DB08906,TREATS,Disease::DOID:2841
18205,Compound::DB00541,TREATS,Disease::DOID:219
18206,Compound::DB00694,TREATS,Disease::DOID:2531
18207,Compound::DB00471,TREATS,Disease::DOID:4481
18208,Compound::DB00635,TREATS,Disease::DOID:7148
18209,Compound::DB00544,TREATS,Disease::DOID:4159
18210,Compound::DB00860,TREATS,Disease::DOID:2377
18211,Compound::DB00445,TREATS,Disease::DOID:11054
18212,Compound::DB01234,TREATS,Disease::DOID:2377
18213,Compound::DB01168,TREATS,Disease::DOID:1319
18214,Compound::DB00282,TREATS,Disease::DOID:5408
18215,Compound::DB00783,TREATS,Disease::DOID:11476
18216,Compound::DB00816,TREATS,Disease::DOID:2841
18217,Compound::DB00860,TREATS,Disease::DOID:8893
18218,Compound::DB01265,TREATS,Disease::DOID:2043
18219,Compound::DB01030,TREATS,Disease::DOID:1324
18220,Compound::DB01101,TREATS,Disease::DOID:5041
18221,Compound::DB00603,TREATS,Disease::DOID:363
61715,Compound::DB01175,PALLIATES,Disease::DOID:3312
61716,Compound::DB00321,PALLIATES,Disease::DOID:7148
61717,Compound::DB00176,PALLIATES,Disease::DOID:594
61718,Compound::DB01037,PALLIATES,Disease::DOID:10652
61719,Compound::DB00945,PALLIATES,Disease::DOID:9074
61720,Compound::DB01100,PALLIATES,Disease::DOID:11119
61721,Compound::DB00328,PALLIATES,Disease::DOID:7147
61722,Compound::DB00218,PALLIATES,Disease::DOID:3083
61723,Compound::DB00989,PALLIATES,Disease::DOID:14330
61724,Compound::DB00203,PALLIATES,Disease::DOID:418
61725,Compound::DB00500,PALLIATES,Disease::DOID:8398
61726,Compound::DB01224,PALLIATES,Disease::DOID:12849
61727,Compound::DB01104,PALLIATES,Disease::DOID:5419
61728,Compound::DB00996,PALLIATES,Disease::DOID:9074
61729,Compound::DB01175,PALLIATES,Disease::DOID:1595
61730,Compound::DB00104,PALLIATES,Disease::DOID:4989
61731,Compound::DB00741,PALLIATES,Disease::DOID:263
61732,Compound::DB01267,PALLIATES,Disease::DOID:5419
61733,Compound::DB01068,PALLIATES,Disease::DOID:14330
61734,Compound::DB01200,PALLIATES,Disease::DOID:14330
61735,Compound::DB00692,PALLIATES,Disease::DOID:10763
61736,Compound::DB00402,PALLIATES,Disease::DOID:2377
61737,Compound::DB00810,PALLIATES,Disease::DOID:14330
61738,Compound::DB01063,PALLIATES,Disease::DOID:5419
61739,Compound::DB01255,PALLIATES,Disease::DOID:1094
61740,Compound::DB00215,PALLIATES,Disease::DOID:1595
61741,Compound::DB00230,PALLIATES,Disease::DOID:9074
61742,Compound::DB00500,PALLIATES,Disease::DOID:7148
61743,Compound::DB00980,PALLIATES,Disease::DOID:14330
61744,Compound::DB00281,PALLIATES,Disease::DOID:3393
61745,Compound::DB00404,PALLIATES,Disease::DOID:594
61746,Compound::DB00402,PALLIATES,Disease::DOID:5419
61747,Compound::DB01001,PALLIATES,Disease::DOID:4481
61748,Compound::DB00985,PALLIATES,Disease::DOID:5419
61749,Compound::DB01224,PALLIATES,Disease::DOID:3312
61750,Compound::DB00829,PALLIATES,Disease::DOID:594
61751,Compound::DB00540,PALLIATES,Disease::DOID:1094
61752,Compound::DB01149,PALLIATES,Disease::DOID:1595
61753,Compound::DB00554,PALLIATES,Disease::DOID:8398
61754,Compound::DB00860,PALLIATES,Disease::DOID:0050156
61755,Compound::DB00169,PALLIATES,Disease::DOID:784
61756,Compound::DB01037,PALLIATES,Disease::DOID:1595
61757,Compound::DB01156,PALLIATES,Disease::DOID:1094
61758,Compound::DB00334,PALLIATES,Disease::DOID:11119
61759,Compound::DB00443,PALLIATES,Disease::DOID:1319
61760,Compound::DB00482,PALLIATES,Disease::DOID:8398
61761,Compound::DB00537,PALLIATES,Disease::DOID:3083
61762,Compound::DB00742,PALLIATES,Disease::DOID:1686
61763,Compound::DB01166,PALLIATES,Disease::DOID:418
61764,Compound::DB00813,PALLIATES,Disease::DOID:10283
61765,Compound::DB00477,PALLIATES,Disease::DOID:12995
61766,Compound::DB00715,PALLIATES,Disease::DOID:594
61767,Compound::DB00214,PALLIATES,Disease::DOID:784
61768,Compound::DB00458,PALLIATES,Disease::DOID:1094
61769,Compound::DB00924,PALLIATES,Disease::DOID:8398
61770,Compound::DB00915,PALLIATES,Disease::DOID:14330
61771,Compound::DB01356,PALLIATES,Disease::DOID:5419
61772,Compound::DB00246,PALLIATES,Disease::DOID:3312
61773,Compound::DB01115,PALLIATES,Disease::DOID:418
61774,Compound::DB01009,PALLIATES,Disease::DOID:8398
61775,Compound::DB00554,PALLIATES,Disease::DOID:7148
61776,Compound::DB00673,PALLIATES,Disease::DOID:219
61777,Compound::DB00245,PALLIATES,Disease::DOID:10652
61778,Compound::DB00572,PALLIATES,Disease::DOID:8778
61779,Compound::DB00443,PALLIATES,Disease::DOID:1612
61780,Compound::DB00977,PALLIATES,Disease::DOID:1612
61781,Compound::DB00514,PALLIATES,Disease::DOID:2377
61782,Compound::DB00736,PALLIATES,Disease::DOID:5041
61783,Compound::DB00289,PALLIATES,Disease::DOID:12849
61784,Compound::DB00273,PALLIATES,Disease::DOID:3312
61785,Compound::DB00727,PALLIATES,Disease::DOID:3393
61786,Compound::DB00776,PALLIATES,Disease::DOID:3312
61787,Compound::DB00945,PALLIATES,Disease::DOID:7148
61788,Compound::DB01156,PALLIATES,Disease::DOID:594
61789,Compound::DB00472,PALLIATES,Disease::DOID:594
61790,Compound::DB00334,PALLIATES,Disease::DOID:594
61791,Compound::DB00788,PALLIATES,Disease::DOID:6364
61792,Compound::DB00482,PALLIATES,Disease::DOID:9074
61793,Compound::DB00241,PALLIATES,Disease::DOID:6364
61794,Compound::DB00903,PALLIATES,Disease::DOID:784
61795,Compound::DB01165,PALLIATES,Disease::DOID:3083
61796,Compound::DB00736,PALLIATES,Disease::DOID:10283
61797,Compound::DB00315,PALLIATES,Disease::DOID:6364
61798,Compound::DB00281,PALLIATES,Disease::DOID:8398
61799,Compound::DB00316,PALLIATES,Disease::DOID:6364
61800,Compound::DB00734,PALLIATES,Disease::DOID:12995
61801,Compound::DB00555,PALLIATES,Disease::DOID:3312
61802,Compound::DB00363,PALLIATES,Disease::DOID:5419
61803,Compound::DB00977,PALLIATES,Disease::DOID:11612
61804,Compound::DB00433,PALLIATES,Disease::DOID:1612
61805,Compound::DB01043,PALLIATES,Disease::DOID:14330
61806,Compound::DB00477,PALLIATES,Disease::DOID:3312
61807,Compound::DB00635,PALLIATES,Disease::DOID:8398
61808,Compound::DB01219,PALLIATES,Disease::DOID:2377
61809,Compound::DB00461,PALLIATES,Disease::DOID:7148
61810,Compound::DB01397,PALLIATES,Disease::DOID:8893
61811,Compound::DB00353,PALLIATES,Disease::DOID:6364
61812,Compound::DB00443,PALLIATES,Disease::DOID:219
61813,Compound::DB00736,PALLIATES,Disease::DOID:263
61814,Compound::DB00289,PALLIATES,Disease::DOID:1094
61815,Compound::DB00656,PALLIATES,Disease::DOID:5419
61816,Compound::DB00313,PALLIATES,Disease::DOID:1595
61817,Compound::DB01012,PALLIATES,Disease::DOID:784
61818,Compound::DB00673,PALLIATES,Disease::DOID:1612
61819,Compound::DB01137,PALLIATES,Disease::DOID:3083
61820,Compound::DB00712,PALLIATES,Disease::DOID:8398
61821,Compound::DB00814,PALLIATES,Disease::DOID:418
61822,Compound::DB00476,PALLIATES,Disease::DOID:3312
61823,Compound::DB00367,PALLIATES,Disease::DOID:11612
61824,Compound::DB00586,PALLIATES,Disease::DOID:7148
61825,Compound::DB00422,PALLIATES,Disease::DOID:1094
61826,Compound::DB00245,PALLIATES,Disease::DOID:14330
61827,Compound::DB01085,PALLIATES,Disease::DOID:11934
61828,Compound::DB00776,PALLIATES,Disease::DOID:2377
61829,Compound::DB00193,PALLIATES,Disease::DOID:0050425
61830,Compound::DB00351,PALLIATES,Disease::DOID:1612
61831,Compound::DB00482,PALLIATES,Disease::DOID:219
61832,Compound::DB01018,PALLIATES,Disease::DOID:1094
61833,Compound::DB06684,PALLIATES,Disease::DOID:1595
61834,Compound::DB00715,PALLIATES,Disease::DOID:3312
61835,Compound::DB00707,PALLIATES,Disease::DOID:5041
61836,Compound::DB00408,PALLIATES,Disease::DOID:5419
61837,Compound::DB00268,PALLIATES,Disease::DOID:0050425
61838,Compound::DB00190,PALLIATES,Disease::DOID:0050425
61839,Compound::DB01020,PALLIATES,Disease::DOID:3393
61840,Compound::DB00829,PALLIATES,Disease::DOID:2377
61841,Compound::DB01186,PALLIATES,Disease::DOID:14330
61842,Compound::DB00813,PALLIATES,Disease::DOID:1324
61843,Compound::DB00575,PALLIATES,Disease::DOID:1094
61844,Compound::DB00268,PALLIATES,Disease::DOID:10652
61845,Compound::DB00952,PALLIATES,Disease::DOID:6364
61846,Compound::DB00313,PALLIATES,Disease::DOID:5419
61847,Compound::DB01198,PALLIATES,Disease::DOID:5419
61848,Compound::DB00254,PALLIATES,Disease::DOID:3083
61849,Compound::DB00635,PALLIATES,Disease::DOID:6364
61850,Compound::DB01401,PALLIATES,Disease::DOID:8893
61851,Compound::DB01233,PALLIATES,Disease::DOID:10283
61852,Compound::DB00458,PALLIATES,Disease::DOID:594
61853,Compound::DB00540,PALLIATES,Disease::DOID:1595
61854,Compound::DB00286,PALLIATES,Disease::DOID:1612
61855,Compound::DB00734,PALLIATES,Disease::DOID:5419
61856,Compound::DB00475,PALLIATES,Disease::DOID:0050741
61857,Compound::DB00996,PALLIATES,Disease::DOID:3312
61858,Compound::DB01399,PALLIATES,Disease::DOID:7148
61859,Compound::DB00904,PALLIATES,Disease::DOID:0050741
61860,Compound::DB00797,PALLIATES,Disease::DOID:418
61861,Compound::DB00363,PALLIATES,Disease::DOID:3312
61862,Compound::DB00316,PALLIATES,Disease::DOID:8398
61863,Compound::DB00321,PALLIATES,Disease::DOID:1595
61864,Compound::DB00458,PALLIATES,Disease::DOID:1595
61865,Compound::DB00295,PALLIATES,Disease::DOID:3393
61866,Compound::DB00586,PALLIATES,Disease::DOID:418
61867,Compound::DB01142,PALLIATES,Disease::DOID:3310
61868,Compound::DB01296,PALLIATES,Disease::DOID:8398
61869,Compound::DB00575,PALLIATES,Disease::DOID:11119
61870,Compound::DB00461,PALLIATES,Disease::DOID:8398
61871,Compound::DB00472,PALLIATES,Disease::DOID:5419
61872,Compound::DB00281,PALLIATES,Disease::DOID:7148
61873,Compound::DB00338,PALLIATES,Disease::DOID:5041
61874,Compound::DB01398,PALLIATES,Disease::DOID:8893
61875,Compound::DB01576,PALLIATES,Disease::DOID:8986
61876,Compound::DB00814,PALLIATES,Disease::DOID:9074
61877,Compound::DB00991,PALLIATES,Disease::DOID:7148
61878,Compound::DB00201,PALLIATES,Disease::DOID:6364
61879,Compound::DB00190,PALLIATES,Disease::DOID:14330
61880,Compound::DB01075,PALLIATES,Disease::DOID:14330
61881,Compound::DB00910,PALLIATES,Disease::DOID:784
61882,Compound::DB00321,PALLIATES,Disease::DOID:9074
61883,Compound::DB01364,PALLIATES,Disease::DOID:4481
61884,Compound::DB00679,PALLIATES,Disease::DOID:5419
61885,Compound::DB01068,PALLIATES,Disease::DOID:5419
61886,Compound::DB00624,PALLIATES,Disease::DOID:1612
61887,Compound::DB00182,PALLIATES,Disease::DOID:8986
61888,Compound::DB01427,PALLIATES,Disease::DOID:12930
61889,Compound::DB00281,PALLIATES,Disease::DOID:418
61890,Compound::DB00575,PALLIATES,Disease::DOID:0050425
61891,Compound::DB00427,PALLIATES,Disease::DOID:3310
61892,Compound::DB01240,PALLIATES,Disease::DOID:418
61893,Compound::DB00734,PALLIATES,Disease::DOID:3312
61894,Compound::DB00656,PALLIATES,Disease::DOID:1595
61895,Compound::DB00945,PALLIATES,Disease::DOID:13189
61896,Compound::DB01367,PALLIATES,Disease::DOID:14330
61897,Compound::DB00861,PALLIATES,Disease::DOID:8398
61898,Compound::DB01440,PALLIATES,Disease::DOID:8986
61899,Compound::DB00540,PALLIATES,Disease::DOID:594
61900,Compound::DB00320,PALLIATES,Disease::DOID:6364
61901,Compound::DB00936,PALLIATES,Disease::DOID:8893
61902,Compound::DB00404,PALLIATES,Disease::DOID:418
61903,Compound::DB00934,PALLIATES,Disease::DOID:594
61904,Compound::DB00184,PALLIATES,Disease::DOID:0050742
61905,Compound::DB00104,PALLIATES,Disease::DOID:9744
61906,Compound::DB06710,PALLIATES,Disease::DOID:1612
61907,Compound::DB01238,PALLIATES,Disease::DOID:3312
61908,Compound::DB00996,PALLIATES,Disease::DOID:2377
61909,Compound::DB00514,PALLIATES,Disease::DOID:332
61910,Compound::DB00741,PALLIATES,Disease::DOID:10283
61911,Compound::DB00788,PALLIATES,Disease::DOID:8398
61912,Compound::DB01395,PALLIATES,Disease::DOID:11612
61913,Compound::DB00248,PALLIATES,Disease::DOID:14330
61914,Compound::DB00387,PALLIATES,Disease::DOID:14330
61915,Compound::DB00924,PALLIATES,Disease::DOID:6364
61916,Compound::DB00482,PALLIATES,Disease::DOID:2531
61917,Compound::DB00959,PALLIATES,Disease::DOID:1319
61918,Compound::DB01037,PALLIATES,Disease::DOID:14330
61919,Compound::DB00814,PALLIATES,Disease::DOID:7147
61920,Compound::DB00745,PALLIATES,Disease::DOID:8986
61921,Compound::DB00861,PALLIATES,Disease::DOID:7148
61922,Compound::DB01435,PALLIATES,Disease::DOID:6364
61923,Compound::DB00338,PALLIATES,Disease::DOID:418
61924,Compound::DB00334,PALLIATES,Disease::DOID:3312
61925,Compound::DB01173,PALLIATES,Disease::DOID:6364
61926,Compound::DB01242,PALLIATES,Disease::DOID:594
61927,Compound::DB00668,PALLIATES,Disease::DOID:2841
61928,Compound::DB00600,PALLIATES,Disease::DOID:12306
61929,Compound::DB00697,PALLIATES,Disease::DOID:2377
61930,Compound::DB00215,PALLIATES,Disease::DOID:3312
61931,Compound::DB00717,PALLIATES,Disease::DOID:11612
61932,Compound::DB01119,PALLIATES,Disease::DOID:10763
61933,Compound::DB00657,PALLIATES,Disease::DOID:11119
61934,Compound::DB01224,PALLIATES,Disease::DOID:10652
61935,Compound::DB00482,PALLIATES,Disease::DOID:7148
61936,Compound::DB00564,PALLIATES,Disease::DOID:2377
61937,Compound::DB00500,PALLIATES,Disease::DOID:7147
61938,Compound::DB00623,PALLIATES,Disease::DOID:5419
61939,Compound::DB00820,PALLIATES,Disease::DOID:418
61940,Compound::DB00668,PALLIATES,Disease::DOID:4481
61941,Compound::DB00258,PALLIATES,Disease::DOID:784
61942,Compound::DB00413,PALLIATES,Disease::DOID:0050425
61943,Compound::DB00424,PALLIATES,Disease::DOID:14330
61944,Compound::DB00424,PALLIATES,Disease::DOID:8778
61945,Compound::DB00203,PALLIATES,Disease::DOID:9744
61946,Compound::DB00343,PALLIATES,Disease::DOID:3393
61947,Compound::DB00186,PALLIATES,Disease::DOID:594
61948,Compound::DB00285,PALLIATES,Disease::DOID:1094
61949,Compound::DB00540,PALLIATES,Disease::DOID:2377
61950,Compound::DB01233,PALLIATES,Disease::DOID:6364
61951,Compound::DB00706,PALLIATES,Disease::DOID:10283
61952,Compound::DB00304,PALLIATES,Disease::DOID:11612
61953,Compound::DB00230,PALLIATES,Disease::DOID:2377
61954,Compound::DB01068,PALLIATES,Disease::DOID:12849
61955,Compound::DB00814,PALLIATES,Disease::DOID:8398
61956,Compound::DB00502,PALLIATES,Disease::DOID:10652
61957,Compound::DB00321,PALLIATES,Disease::DOID:2377
61958,Compound::DB00668,PALLIATES,Disease::DOID:1686
